"column","threshold","n","accuracy","sensitivity","specificity","precision","f1","mcc","auc"
"MutPred2_rankscore",0.4,8728,0.823556370302475,0.935897435897436,0.662011173184358,0.799270072992701,0.862204724409449,0.636248959713094,0.917091005673408
"MutPred2_rankscore",0.5,8728,0.843950504124656,0.902097902097902,0.760335195530726,0.844056706652127,0.872112676056338,0.675010193351588,0.917091005673408
"MutPred2_rankscore",0.6,8728,0.846471127406049,0.851592851592852,0.839106145251397,0.883870967741936,0.867431737237831,0.68588818585895,0.917091005673408
"MutPred2_rankscore",0.7,8728,0.821494042163153,0.764374514374514,0.903631284916201,0.919392523364486,0.83474756045821,0.657259302298691,0.917091005673408
"MutPred2_rankscore",0.8,8728,0.762030247479377,0.626456876456876,0.956983240223464,0.954424385912992,0.756420781048434,0.58915107575123,0.917091005673408
"MutPred2_rankscore",0.9,8728,0.638863428047663,0.398989898989899,0.983798882681564,0.972537878787879,0.565840220385675,0.439617810285301,0.917091005673408
"PrimateAI_rankscore",0.4,8623,0.781862460860489,0.829820452771272,0.711631894827093,0.808211366660331,0.818873375060183,0.545134624542992,0.839360983923365
"PrimateAI_rankscore",0.5,8623,0.751130696973211,0.717408274785324,0.800514432695056,0.840420667581161,0.774057696357128,0.508696476224615,0.839360983923365
"PrimateAI_rankscore",0.6,8623,0.696509335498086,0.573575331772053,0.876536153186625,0.871848116285969,0.691936433195998,0.452954826063879,0.839360983923365
"PrimateAI_rankscore",0.7,8623,0.629015423866404,0.424863387978142,0.927979422692198,0.896253602305475,0.57645968489342,0.385175315329422,0.839360983923365
"PrimateAI_rankscore",0.8,8623,0.560129885190769,0.283177205308353,0.965704486996285,0.923615531508593,0.433457804331591,0.316610445314743,0.839360983923365
"PrimateAI_rankscore",0.9,8623,0.486489620781631,0.143247462919594,0.98913975421549,0.950777202072539,0.248982360922659,0.227693926305273,0.839360983923365
"DEOGEN2_rankscore",0.4,8387,0.817336353881006,0.975025176233635,0.5885447106955,0.774683949431909,0.86338505439629,0.635533277438981,0.950986714129238
"DEOGEN2_rankscore",0.5,8387,0.850125193752236,0.954078549848943,0.699298655756867,0.821540062434964,0.88286273413475,0.692775911898536,0.950986714129238
"DEOGEN2_rankscore",0.6,8387,0.872063908429713,0.929305135951662,0.789012273524255,0.864692653673163,0.8958353557907,0.733815713196073,0.950986714129238
"DEOGEN2_rankscore",0.7,8387,0.878860140693931,0.893051359516616,0.858270017533606,0.901402724130921,0.897207608255767,0.749803423745109,0.950986714129238
"DEOGEN2_rankscore",0.8,8387,0.867413854775247,0.833836858006042,0.916130917592051,0.935170544386718,0.88160136286201,0.738311916736842,0.950986714129238
"DEOGEN2_rankscore",0.9,8387,0.824013354000238,0.723464249748238,0.96990064289889,0.97212449255751,0.829561200923787,0.686396806151507,0.950986714129238
"AlphaMissense_rankscore",0.4,8731,0.824418737830718,0.903112840466926,0.711779448621554,0.81768539721684,0.858278635481187,0.634445535260562,0.912072984016461
"AlphaMissense_rankscore",0.5,8731,0.840224487458481,0.865953307392996,0.803397382344751,0.863098700795036,0.864523647664368,0.669833922064666,0.912072984016461
"AlphaMissense_rankscore",0.6,8731,0.835414041919597,0.803307392996109,0.881370091896408,0.906476399560922,0.851779267663744,0.674451730107165,0.912072984016461
"AlphaMissense_rankscore",0.7,8731,0.802084526400183,0.703891050583658,0.942634363686995,0.946129707112971,0.807228915662651,0.641221229496658,0.912072984016461
"AlphaMissense_rankscore",0.8,8731,0.726148207536365,0.549416342412451,0.979114452798663,0.974129010003449,0.702574947132728,0.552238516317829,0.912072984016461
"AlphaMissense_rankscore",0.9,8731,0.587217958996679,0.300778210116732,0.997215260373155,0.993573264781491,0.461768219832736,0.383160085175507,0.912072984016461
"MutScore_rankscore",0.4,8753,0.820061693133783,0.951835307826763,0.631798002219756,0.786929993577392,0.861562802144678,0.633999498812237,0.94230537097707
"MutScore_rankscore",0.5,8753,0.85125099965726,0.932025636045834,0.735849056603774,0.834463571552773,0.880550458715596,0.69242349645113,0.94230537097707
"MutScore_rankscore",0.6,8753,0.870901405232492,0.904835890464168,0.822419533851276,0.879222494810342,0.891845329249617,0.732289285602864,0.94230537097707
"MutScore_rankscore",0.7,8753,0.876042499714384,0.866381821712954,0.88984461709212,0.918279127212845,0.891575896872189,0.7488989258977,0.94230537097707
"MutScore_rankscore",0.8,8753,0.862561407517423,0.803068557001359,0.947558268590455,0.956290471785384,0.873007494985749,0.73889416210598,0.94230537097707
"MutScore_rankscore",0.9,8753,0.808522792185536,0.687900563216158,0.980854605993341,0.980891719745223,0.808675799086758,0.668561261561719,0.94230537097707
"CADD_raw_rankscore",0.4,8784,0.801001821493625,0.903883495145631,0.655200880572372,0.787914691943128,0.841924398625429,0.586757632233116,0.87532543240485
"CADD_raw_rankscore",0.5,8784,0.811247723132969,0.848543689320388,0.758392955421024,0.832698170731707,0.840546258895941,0.60951780156725,0.87532543240485
"CADD_raw_rankscore",0.6,8784,0.792918943533698,0.763106796116505,0.835167859108421,0.867741223228086,0.812067362330819,0.589584067061327,0.87532543240485
"CADD_raw_rankscore",0.7,8784,0.74077868852459,0.628543689320388,0.899834892680242,0.898916967509025,0.739801165581077,0.529101650063792,0.87532543240485
"CADD_raw_rankscore",0.8,8784,0.651070127504554,0.436116504854369,0.955696202531646,0.933111757374325,0.594415773455075,0.432641663147678,0.87532543240485
"CADD_raw_rankscore",0.9,8784,0.513661202185792,0.177087378640777,0.990643918547056,0.964059196617336,0.299212598425197,0.266478382731925,0.87532543240485
