"column","threshold","n","accuracy","sensitivity","specificity","precision","f1","mcc","auc"
"REVEL_rankscore",0.7,38476,0.942431645701216,0.93541564190851,0.950292075388515,0.954716602239068,0.944967576834207,0.884834243478642,0.983194080977006
"REVEL_rankscore",0.8,38476,0.926733548185882,0.879094933595671,0.980105808442632,0.980200734931169,0.926898840857817,0.858988367229483,0.983194080977006
"REVEL_rankscore",0.9,38476,0.858405239629899,0.736448598130841,0.995040229251626,0.994024697915283,0.846066907775769,0.748148330481317,0.983194080977006
"MutPred2_rankscore",0.4,39779,0.847582895497624,0.929948127349736,0.755355430033039,0.809754682579148,0.865699413002547,0.700326681793608,0.936065506846426
"MutPred2_rankscore",0.5,39779,0.865532064657231,0.894255936801028,0.833368858574017,0.857331873346108,0.875404719200578,0.730270958445692,0.936065506846426
"MutPred2_rankscore",0.6,39779,0.864576786746776,0.839004425831628,0.893211126505382,0.89793215850056,0.867468693876547,0.73110677118914,0.936065506846426
"MutPred2_rankscore",0.7,39779,0.839437894366374,0.751867891305382,0.937493339017372,0.930886165448975,0.831854679478742,0.695786740906973,0.936065506846426
"MutPred2_rankscore",0.8,39779,0.786243998089444,0.622186265645077,0.969945646381754,0.958644962604488,0.754610256558252,0.622747384190491,0.936065506846426
"MutPred2_rankscore",0.9,39779,0.681842178033636,0.407414457716652,0.989129276350847,0.976725613234455,0.57498824635637,0.477601988798522,0.936065506846426
"PrimateAI_rankscore",0.4,39177,0.811598642060393,0.827425998658875,0.793540630635554,0.820548140407543,0.823972717082827,0.621358673585072,0.881939255031355
"PrimateAI_rankscore",0.5,39177,0.796742986956633,0.731152409234601,0.871577681840538,0.866590973602044,0.793131218663134,0.604498398450979,0.881939255031355
"PrimateAI_rankscore",0.6,39177,0.756285575720448,0.607768943385382,0.925733646647358,0.903260250569476,0.726622000801695,0.555008717871625,0.881939255031355
"PrimateAI_rankscore",0.7,39177,0.697781861806672,0.468100392757927,0.959833870703317,0.930053292729349,0.622761740903588,0.481913265751726,0.881939255031355
"PrimateAI_rankscore",0.8,39177,0.630216708783215,0.322540473225405,0.981255806328215,0.951533135509397,0.481774280093007,0.393970280941457,0.881939255031355
"PrimateAI_rankscore",0.9,39177,0.554840850499017,0.170562314397931,0.993278321219739,0.966612377850163,0.289960100968977,0.280058387564189,0.881939255031355
"DEOGEN2_rankscore",0.4,38421,0.835012102756305,0.974997529400138,0.679205851619645,0.771836495208293,0.861602951771718,0.69223494455915,0.966529982152603
"DEOGEN2_rankscore",0.5,38421,0.870851877879285,0.956220970451626,0.775834570752901,0.82602014683285,0.886364677323318,0.749287899859813,0.966529982152603
"DEOGEN2_rankscore",0.6,38421,0.893599854246376,0.935962051586125,0.846449980751251,0.871537682893163,0.90260173448966,0.788121402380876,0.966529982152603
"DEOGEN2_rankscore",0.7,38421,0.903906717680435,0.902856013440063,0.905076170048947,0.913691369136914,0.908241375882294,0.807454418528678,0.966529982152603
"DEOGEN2_rankscore",0.8,38421,0.896228624970719,0.84677339658069,0.951273167244129,0.950840592576153,0.89579467342725,0.798431131389232,0.966529982152603
"DEOGEN2_rankscore",0.9,38421,0.858410764946253,0.745429390255954,0.98416102953308,0.981267074281254,0.847242502527238,0.743524097557745,0.966529982152603
"AlphaMissense_rankscore",0.4,39738,0.856208163470733,0.898288112154881,0.809186337720467,0.840269414336054,0.868310670661443,0.712275871301788,0.932787777731723
"AlphaMissense_rankscore",0.5,39738,0.86796013890986,0.857040675218158,0.880161986465605,0.888784492137276,0.872623989512781,0.736184100970695,0.932787777731723
"AlphaMissense_rankscore",0.6,39738,0.857718053248779,0.795765581040484,0.926946235413225,0.924082175092752,0.855137074045606,0.72461226540237,0.932787777731723
"AlphaMissense_rankscore",0.7,39738,0.824374653983593,0.701254112822469,0.96195449459157,0.953696498054475,0.808221813085653,0.67943988449473,0.932787777731723
"AlphaMissense_rankscore",0.8,39738,0.75763752579395,0.555195269658099,0.983854638461129,0.974635861376193,0.707415621107634,0.586900957056267,0.932787777731723
"AlphaMissense_rankscore",0.9,39738,0.643263375106951,0.328596633446188,0.994884637928278,0.986260197509661,0.492953716288719,0.424227174381394,0.932787777731723
"MutScore_rankscore",0.4,39763,0.854613585494052,0.946994951900181,0.751239008792966,0.809880666313689,0.873087308730873,0.71721163998417,0.955800637453018
"MutScore_rankscore",0.5,39763,0.880215275507381,0.926897799790456,0.827977617905675,0.857740954563483,0.890979422737989,0.761323988299808,0.955800637453018
"MutScore_rankscore",0.6,39763,0.895002892135905,0.900752452614535,0.888569144684253,0.900452273268269,0.900602337928243,0.789337302970329,0.955800637453018
"MutScore_rankscore",0.7,39763,0.897744133993914,0.864177540718164,0.935305089261924,0.937293388429752,0.899251697309084,0.798495717467591,0.955800637453018
"MutScore_rankscore",0.8,39763,0.882277494152856,0.806362510715306,0.96722621902478,0.964951273722004,0.878557530159554,0.777748196353198,0.955800637453018
"MutScore_rankscore",0.9,39763,0.831702839322989,0.691208686541575,0.988915534239275,0.985871484852602,0.812653975363942,0.703140722026862,0.955800637453018
"CADD_raw_rankscore",0.4,39938,0.842030146727427,0.900142653352354,0.777395811296806,0.818099312848438,0.857162263125722,0.685271043287117,0.912004554727091
"CADD_raw_rankscore",0.5,39938,0.84648705493515,0.845506419400856,0.847577744869896,0.860523641291197,0.852948936272276,0.692523520383252,0.912004554727091
"CADD_raw_rankscore",0.6,39938,0.827006860633983,0.759819305753685,0.901734715464354,0.895834501317486,0.822239946484164,0.664417217857103,0.912004554727091
"CADD_raw_rankscore",0.7,39938,0.775877610295959,0.622872087494056,0.946054580071927,0.927756923294851,0.745341261486813,0.594192336713267,0.912004554727091
"CADD_raw_rankscore",0.8,39938,0.689819219790676,0.43433190679981,0.973979268034694,0.948888427176397,0.595902922755741,0.476654255174338,0.912004554727091
"CADD_raw_rankscore",0.9,39938,0.561395162501878,0.173418925344746,0.992913052676116,0.964559640306797,0.293982507758655,0.283673424850757,0.912004554727091
